Title,Date,User,Body,Rating 
Thanks for a sense of community,04/25/2016,Vivhardy,Love it! thank you to keep us connected to our culture and Latino pride.,5
Informed inspiration,04/26/2016,D’Arcy NYC,Wonderful! Thoughtful! Inspiring! Informative!,5
Inspirational,04/30/2016,M_guarro,I really enjoy the show. The segments and stories are inspirational and important. Keep it up. ¡Gracias!,5
Life-changing & Eye-opening,05/01/2016,enchilad33,"I’ll never forget Sonia Sotomayor saying that the only thing holding young Latinos back was fear of failure. To never be intimidated in the face of anyone. Latino USA feel simultaneously like getting advice from my favorite tia and like hearing bright, innovative ideas. Familiar and exciting all at once. I’m so grateful for it every week. It never feels to make me feel more in sync with my cultura and my future. Thank you so so so much for the work you do.",5
Essential,05/02/2016,Buttface Nosebleed,"Absolutely wonderful storytelling, perspectives, and thoughtful engagement. There’s far too little mainstream media attention to us Latinx folks, and this podcast is a glorious voice above the din of mass culture.",5
Great show,05/03/2016,Moppy642000,"This show is wonderful and should be heard by any Hispanic who wants to learn about our history and culture that we are not taught in school. Views can be opposing and go both ways, from time which is good, because you should hear both sides to form an opinion.",5
If stories had soundtracks,05/05/2016,Velez Mixtape,"Have you ever wanted an essay or book to have a soundtrack? Latino USA does that. The host, Maria Hinojosa arranges stories like if they were coming from that high school teacher you really liked and paid attention to. The stories and topics are often accompanied by music at the beginning or end of the segments and collectively present the story in a great way",5
Love it,05/08/2016,Boricawpb,Great podcast.,5
Finally!,05/10/2016,Eric Remly,"This is exactly what I've been looking for. As the son of Latinos, I found it hard to keep up with current events because I was raised in NY. The only Spanish outlets available to me while growing up were the two television stations that ran an almost unending stream of talk shows and telenovelas. I stuck to my American programming as a result.",5
¡Excellente!,05/12/2016,SweetSugarBooger,Wonderful podcast. Excellent information that is relevant and entertaining.,5
Eye Opening,05/13/2016,mr.martini,"So eye opening. Love learning about my culture, staying in the know with politics that affect Latinos, and your non biased opinions. So neat!",5
Latino USA rocks!,05/16/2016,AfroLatinx,Maria Hinojosa and her team are one of my favs on NPR. It pains me that WAMU have this show scheduled at 6 am on Saturdays but I culturalize myself with this podcast. Thank you for showcasing the AfroLatino experience as well as all other parts of the Latino culture. Gracias MH!,5
One of the best,03/07/2016,ohlakesidegirl,I hear stories on Latino USA that I don't hear anywhere else (pretty sure that's one of their tag lines). I adore this show and I'm trying to work my way through the back catalog. I became fluent in Spanish as an adult and work for a public library as a bilingual employee and I consider this podcast an important way to learn more about the many cultures of my Latino customers.,5
Love it,03/07/2016,JM in LA,"I have nothing to add to all the positive reviews below, except to say that only a dimwit and/or a Klan member wouldn’t enjoy this podcast.",5
Fantastic program,03/13/2016,Me edj,I learned about this show through other NPR programming. I loved it even more than I expected I would.,5
"Good stories, top quality, good hosts",03/13/2016,RealAficionada21,"Thanks for this podcast. I just discovered it about a week ago, but I have listened to quite a few stories. I have enjoyed all of them and continue learning with each new episode. ¡Gracias por todo el trabajo que hacen ustedes!",5
Unflinching journalism told with compassion and hope,03/16/2016,wingilote,"This show presents engaging stories of American life, no matter your cultural heritage. Welcoming and passionate, Maria Hinojosa weaves people, places, and cultures together masterfully.",5
Great Stories! Fantasticos!,03/18/2016,Oscarb9,I love hearing the weekly stories of Latino USA. I subscribe to several podcasts and this one is one of my all time favorites. They cover a wide range of topics in the Latino culture. Keep up the great work!,5
Gracias,03/19/2016,Maestra Wilson,"I am a bilingual European-American woman who has worked as an educator with Latinos for 15 years. This podcast is soothing to my soul. I enjoy the code switching, the variety of topics, the educated and passionate voices and Maria Hinojosa's proud accent. As the numbers of Latinos increases and their influence grows I like thinking I am getting a peek into the dominant culture that is coming soon to these United States.",5
Very Informative,03/20/2016,Happyusrr,Please keep those great programs coming!,5
Love it!,03/20/2016,Nanasangie,Latino USA keeps me informed in so many important issues affecting our community!,5
Listening from western Washington state,03/23/2016,Duvallfarmer,This is a great program offering another narrative to the American experience. Strong and heartfelt reporting keep me coming back for more stories. Thank you for the hard work!,5
Inspired,03/25/2016,Hatcrik,Absolutely wonderful. Your stories and story tellers (reporters) inspire me on so many levels. Your love and passion shine in each episode. Thank you.,5
So grateful,03/29/2016,De815,I'm new to this podcast and it has changed my morning commute forever. I'm learning and feeling things I've never felt or known before. I just finished Abulos and I laughed and cried as it was so relatable to my own experiences. I absolutely love this podcast and have so much respect for those committed to bringing delight and education to the Latino community and beyond!,5
My Fav Podcast,03/31/2016,Mannix2020,"I love this podcast. Its so refreshing to hear a podcast that pertains to my cultural background and explores issues and history that have affected my community. I also really appreciate when you explore both sides of an issue, sometimes it's good to hear what people who don't necessarily have my viewpoint think. My daughters love to listen with me and we often have discussions about the various topics. Thank you for providing interesting and informative topics that really get people thinking and help provide understanding of our culture.",5
I cannot stop listening.,03/31/2016,Chuyloco187,"I recently discovered Latino USA and I have a lot to catch up on. All the topics are interesting and engagging. This show resonates with me culturally, politically and emotionally. My favorate episode so far is #1552-Abuelos. The stories made me think about my own abuelos and their stories. I am going to recomend this podcast to all my students in my Math classes. Thank you NPR for bringing the Latino voice.",5
One of my favorites!,04/10/2016,Mrs.0p3,I'm a huge NPR fan and this is a great addition to the NPR line up. I'm a Puerto Rican/Cuban female and I will say that it's refreshing to find a podcast that gives Latinos a voice! I look forward to hearing your new episodes.,5
Phenomenal Content!,04/10/2016,yeevee,"Thank you for bringing our day-to-day conversations, beliefs, customs, misconceptions, differences and context to the table!",5
Thank You Latino USA!,04/12/2016,Dance.Love,"Growing up in Southwest Florida in a small town, predominately made up of white Americans, I always struggled to understand myself and my culture as a Mexican-American. My parents immigrated into the United States, and believed that it was easier to assimilate into society rather than to stand proud and celebrate their national identity. I had a difficult time understanding who I was and how to fully embrace my Mexican identity. Listening to Latino USA has allowed me to learn more about myself and my culture, in a way that was never before presented to me.",5
Great insight,04/13/2016,EstebanMcK,"This podcast always covers interesting topics that you most likely wouldn't hear discussed outside of an ethnic studies college program, as well as local and regional issues with national implications. Always something new to learn!!!!",5
"Latino, are you kidding me???",04/13/2016,JohnIPena,"Seriously, if you have any kind of Lantino, Hispano, Mexicano, Cubano or any kind of ""O"" in your bloodline you need to be listening to the Podcast. Everyweek the content is golden and the music they use to bring you in and out of segments is WaaaAAAaaaay on point. If you ever need a big brother or sister or that smart cousin that always has good and real stories you've got it in Latino USA. Boom-Chacalaca, even if you do not have the ""O"" in your blood the information you get from listening will help you broaden your cultural awarenss. You've got to admit, we could all use some cultural awareness. You feel me my brothers and sisters? So don't wait, do yourself a favor and do this UP!",5
Speaking the truth,04/13/2016,Kuya.Rico,"I listened to nearly every episode and they all resonate with me. Latino USA makes relevant many topics that before I did not find relatable to me. Thanks Latino USA for speaking the truth on a wide range of topics. I especially liked the Through the Fire as my father has had chronic pain for over 7 years, I almost felt you were talking about him in the episode.",5
Latino’s Have a Voice,02/01/2016,RickyMo5,"I recently found the Latino USA radio program and have been engaged in the thought provoking content and the measured way in which it is delivered. With so many disappointing media outlets this is a shinning star in journalism. As the author Richard Ramos writes, Latinos for far too long have been on the margins rather than the mainstream. This type of programming provides a bridge to both Latino and American issues that intertwine so many of our lives. Thank you!",5
Everything through the lense of..,02/01/2016,mgvitunes,Sexuality or gender? I'm so tired of having liberals bash on the wall of.... you name it; anything gender or sexual.,1
Best NPR Podcast to date,02/04/2016,Shmeezus,Latino or not everyone should listen to Latino USA,5
i love latino isa,02/06/2016,01027really,"I listen to this program weekly, i learn a lot from their stories. i’m listening to an episode on the Puerto Rican debt crisis now. You don’t get an hour of explanation of an issue from varied experts from the average news program. you’re lucky if the average news program even mentions that Puerto Rico has a crisis going on. if I want an in depth explanation of what’s going on in an issue affecting Latinos I can get it from this show. I also LOVE learning about new music from their show, they usually have a great playlist between stories.",5
We need to support and share this program!,02/07/2016,SmartnSexy,I look forward to listening and am especially grateful for their recent episode regarding the debt crisis in Puerto Rico. Pa'lante!,5
Maria is my home girl,02/10/2016,Lionsong11,I love this show! Maria is so cool I feel like we could be best friends.,5
Un Podcast de Primera!,02/12/2016,Poncho San,Great to finally have a show that discusses Latino concerns from a bicultural/bilingual Latino perspective. Keep up the awesome work!,5
Love this podcast,02/14/2016,madisonknj,"Great podcast. Great topics, very well researched, good variety, and entertaining as well as educational. I'm glad there's such good quality programming for Latinos.",5
Inspirational,02/17/2016,Mango Schemas,"I am very grateful for Maria and the Latino USA podcast team for reconnecting me with my roots. Every time I listen I feel as if my heads going to fall off because I am in nodding in constant agreement. I have laughed, cried, and called my Abue all at once because of how honest the topics are. My only complaint is how will I find the time to listen to all of them?? #metas",5
My favorite show,02/17/2016,ELLTeacherNicole,"Latino USA is my teacher, friend, and confidant every day. I’m not Latina, but this show gives me insight into the lives, languages, and cultures of my students, who are multilingual and America’s next great generation. I’m also became part of my boyfriend’s family (who are latino) and inspired to keep us with all news that will impact us as we grow our family-bilingually and biculturally- in the future. I need to keep myself informed of and empathetic to the issues that latinos/as face here, but am also always reminded that all people are similar in many, heart-warming ways. Thank you for providing such in-depth and responsible coverage of the stories that all Americans should hear. !Hasta la próxima!",5
Thank you,02/17/2016,Jhannyn flores,Just when you think you are the only one thinking of the struggles our community faces Latino USA goes deeper into the true understanding of who we are as a Latino force. This show truly makes me proud of our past and hopeful for our future. ¡Si Se Puede! Thank you,5
"One of the best podcasts, ever!",02/20/2016,Cheerios Fanboy,Maria is one of America's foremost journalists. This is one of the best podcasts you will hear. Highly recommended!,5
"Thank you, thank you, thank you!",02/22/2016,MPoncita,I love and appreciate the stories that are shared on Latin@ USA.,5
Con Ganas!,02/24/2016,Fúchila,"Órale Maria Hinojosa and the entire Latino USA team! I have to say every week I fall in love with the team a little more and I can honestly say that if I ever met you all in person, I would give each of you un abraso muy grande! Un abraso for all the times I felt like you were telling my story to the world and speaking directly to me at the same time. Un abraso for every time I forgot I was stuck in traffic and truthfully didn't care (that alone has added years to my life, se lo juro). But most importantly, un abraso for every time my perspective was broadened and the basic human feeling connecting us all of empathy was strengthened within me. Gracias for all that you do in our name and keep telling our stories con ganas. Que Dios los bendiga.",5
Absolutely great informative and fun program.,02/26/2016,Martitamb,"I listen on the weekly basis, the various themes that this program touches are very close to hart with me and my Latino community in the USA. Living in NYC i feel this is one of the best ways to get the real information that many other sources lack, it really makes everyone understand the reality of latinos not only in the USA but abroad as well.",5
My favorite podcast!,02/26/2016,JCAMP19726,An informative podcast mixed with facts and personal accounts with a Latino twist!,5
Enjoy,02/27/2016,Leszard,As a Latina college student I enjoy this podcast an awful lot.,5
Love this show!,02/29/2016,Alexandria17689,Found this via NPR app- Love listening to Maria! Esp. when I'm missing la familia en la RD💕,5
#1 Podcast,03/03/2016,sdthomp18,"Latino USA is the only podcast that I subscribe to, and actually listen to every week. And it is incredible. I learn so much; it has just the right mix of culture, politics, and fun. I think all the reporters are wonderful and I appreciate that they are very self-reflective, and often feature bits on members of their own staff (loved the one about the minions!).",5
Can't get enough.,03/06/2016,Mbn819,"I appreciate this program for the multiple perspectives it offers on issues facing Latinos, its relevancy in life today, and I also rely on it as a news source when other programs seem to look the other way from Latin America. Keep up the beautiful work, Latino USA!",5
a weekly staple,01/04/2016,fitorm,"Just as going to the market to purchase groceries, attending Mass, or being physically active is critical for a healthy lifestyle, so is listening to Latino USA. Very interesting stories from throughout Latin America to foment a pan-Latino identity.",5
¡Tumbao! A Music Story Mixtape,01/05/2016,lt DePaul,What a great way to begin the year! I loved ¡Tumbao! It exemplifies what I love best about Latino USA - the way you bring a surprising twist on al Latino themes. I never heard of any of the musicians,5
Must listen,01/08/2016,jmag30,One of my favorite podcast. As a Latino who is sometimes not surrounded by other Latinos it help me stay in touch with my culture. Love it,5
"Eclectic, Relevant, and Entertaining!",01/10/2016,Ricardeux,"Latino USA makes it easy for you to keep on listening. Each episode is as intriguing as the last, whether they speak about political themes such as immigration and deportation, or something personal like the lives of Latino/a/x grandparents. I listen because it informs me about how complex the life of a Latino/a/x can be, not only spanning different countries, but ideologies and traditions as well.",5
Essential Listening for everyone in politics,01/16/2016,Travis Ba.,"This is absolutely essential for anyone working in politics to listen to. This is such a unique and high-quality insight into one of the fastest growing demographics in the United States. Success and failure in American politics in the 21st century will in large part come down to authentic understanding and knowledge of the issues, culture and points of view of this diverse and vibrant demographic.",5
This show is PERFECT,01/17/2016,J13619ramos,"As an American of Latino descent, this show plays perfectly into the intersectionality of our identities.",5
Love it,01/18/2016,Ash co'op,I love listening to Latino USA for the music and interesting stories they bring. They are doing an awesome job!,5
great podcast,01/18/2016,Bryan Moorefield,"Quality journalism and storytelling. Accessible, welcoming, and educational for all English-speaking listeners.",5
great show,01/19/2016,Rscspokenword,I listen to it all the time. The stories are great. Really give a wide vew of the latinosphere. Keep it up,5
"Fun, insightful, interesting!",01/21/2016,LB user,Always a great listen!,5
The truth with heart,01/22/2016,Easy 101.,These segments are the new american stories. Stories that I can relate to. Y aun mas con la musiquita que los sazona.,5
Latino USA changed my life,01/23/2016,ILOVEMariaHinojosa,"The journalists and producers of Latino USA have inspired me to pursue a career in social work with Spanish speaking populations of the U.S., work on the border and in migrant shelters, and in immigration reform for more humane policies. This show has kept me up to date on the latest news and perspectives on these issues and more, while also offering up other interesting and more lighthearted topics on Latino culture. I have learned so much, and this show has made Fridays my favorite day of the week. The world would be a better place if there were more Latino USA listeners, so subscribe today! I promise you won't regret it.",5
Profoundly Impactful,01/26/2016,sierrahiker,"Latino USA has helped me understand the complexities that define the Latin-American identity, meanwhile giving me a sense of who I am by educating me on the historical, political, cultural, and sociological factors that define my Latina identity. I want to thank every person on the staff of Latino USA for inspiring me to embrace and reclaim my heritage, challenging me intellectually, and enabling me to use the knowledge I take away from this podcast to create a more empathetic outlook in my life and community. Thank you, muchas gracias. Sending love and positivity, Gianna.",5
JVNun,01/27/2016,JVNun,"I look forward to this show at the end of the week. I started listening to this podcast to feel a deeper connection to my Latino roots, and hopefully see what it means to be Mexican American. Which is something that I was unsure of growing up. This show offers so much. A wide array of stories showing me different perspectives. Sometimes making me laugh, other times cry, but always keeping me learning and broadening my understanding of the diverse Latin American experience. I'm glad I started listening.",5
Great stories about Hispanic community,01/29/2016,Rum Raisin,"I do not have a chance to interact with other Hispanics on a regular basis. Latino USA keeps me informed about topics and stories not notmally found in other media outlets. I always look forward to Maria Hinojosa's voice, whether the story is sad or uplifting. Without Latino USA I would be missing out on the variety, and complexity of Hispanic experience, as well as unique, in-depth analysis of topics. Can't recommend this podcast enough.",5
Listen to you religiously!,01/30/2016,fridadefrida,"Really love all of the great work you do! As a teacher of Spanish for Native and Heritage Speakers, this is one of my most valuable resources. I've embedded your podcasts into my curriculum and some of my best moments in the classroom stem from what we learn and discuss through you!",5
"Great, Informative, Honest Reporting",01/30/2016,youngdreamergirl,"This show has helped me understand Latino Issues more, thank you. The Stories you share are wonder, I praise it highly and always try to pass on the good word about you guys! Keep up the great work!",5
A Podcast that represents the transnational/cultural/linguistic beauty of Latinx USA!,01/31/2016,Major Mapper,"I deeply appreciate the effort the show makes to tell the many, varied stories of Latinx people in the USA, and the ways it very organically and brillantly relates our stories to our motherlands in Latin America. It is really one of the first media programs where I feel really acknowledged and explored as a American. Muchisimas gracias!!!",5
Conectando de nuevo con mis raíces,01/31/2016,eccentric eclectic,"A wonderful mix of pop culture, politics and history that has made me a better informed and more inspired Latina!",5
Amazing show,01/31/2016,Yvegaaa,Love love looove this show! So enlightening and focuses on real issuea latinos are facing,5
Great All Around,12/09/2015,619 Alex,"There isn’t many podcasts crossing over into the Latino world. This is the best in doing so. But its just not the Latino aspect, its the family, its the religions, its the cultures across the board. In more then one of these episodes, I’ve found myself shedding a tear because the topic hit home. I’ve started listening to Metalachi because of this podcast! You should make a second podcast with short stories of Latino Culture/folklore/History.",5
Loooooveee,12/09/2015,Gisi6266,"Great podcast! Love to see our stories told in an amazing, fun, and insightful way. Never disappointed",5
Un poco de nuestro,12/11/2015,Fp&se,"I commute longer than most--1 hour, 20 minutes each way from home to work. With Latino USA I have laughed, I have sung along with the program, I have cried, I have even become angry (not at Latino USA, but because of serious violations of social justice that Latino USA brings to our attention). However, I have never fallen asleep. I learn so much from each podcast. No matter what the theme or topic that Maria Hinojosa covers in any one particular podcast, I always feel like there are incredible heroes and sheroes all across America who are making our world a better place. What is really inspiring about Latino USA is that it is about people who sound just like some of the people in my own family. Regardless of whether or not you are Latin@, if you are looking for a little bit of sabiduria (knowledge), and are open to inspiration that will motivate you to make your small slice of the world better, then this is a podcast worth following!",5
Terrific!,12/11/2015,New Mexico Natty,"Thoughtful, captivating, diverse topics!",5
Great Podcast!,12/13/2015,LaiaG.,"This is one of my new favorite podcasts - I love the diversity of the topics, the quality of the coverage, everything…",5
"In-depth, quality coverage on topics that matter",12/13/2015,In steamboat,Thank you for this podcast!,5
¡Este programa es increíble!!!,12/15/2015,PedroLucasGarcia,"Me encanta el programa de Latino USA. Me gusta que hay una diversidad de temas como los politicos, los días importantes como Día de muertos, videojuegos, cómicos, y muchos más temas. Apenas encuentre este programa este año desde algunos meses pero me encanta. Gracias para haciendo una programa muy interesante y increíble. Saludos a todas quien trabajan en Latino USA, Lucas Suarez",5
"Incredible! A podcast for me, a Latino!",12/15/2015,Nico92M,"Simply one of the most original and breathtaking podcasts I have ever come across. A true glimpse into the complexities of Latinos in the US, with true depth found in very few places, especially in the vast sea of podcasts today. As a Latino, I truly love the fact that I can tune in and discover new things about issues I relate to and care about. With such an innovative team that isn’t afraid to ask tough questions or delves deeper, if you want something captivating, give it a go. Also, Maria and her team are one of the most engaging journalists around, relatable, and make you feel at home. PA’LANTE!",5
Closer to my roots,12/15/2015,Jazzydlt,"I love this program because of the authenticity, the quality, and the education. I feel closer to my roots because of these stories.",5
Tremendo podcast,12/15/2015,Elektrodread,This is one of the most important podcasts in my lineup. The quality of the sound production and story selection are second to none.,5
The best show on NPR,12/16/2015,Margarita San Antonio Texas,"I love the show. Always interesting topics, very relevant to our community",5
"Top notch podcast about America, in general",12/21/2015,Zepfeld,"I am a white, Jewish New Yorker who loves this podcast. Admittedly, I have a few connections to Latinos: I taught for six years in a majority-Latino school in the Bronx and my girlfriend is a Chicana who was born in Mexico City and grew up in LA. That being said, what I love about this podcast is that it’s really a podcast about America. Through Latino USA I learn about American society as a whole, with a particular lens and focus on Latino issues. I highly recommend this pod for anyone who wants to learn specifically about the (many) Latino communit(ies), or more broadly about diverse people form a particular collection of backgrounds experiencing life in American society.",5
Love it,12/21/2015,Maritza1!!!!!,Always creative and original. I love the music that plays through out.,5
Relevant and inspiring,12/21/2015,Nicamundo,"This podcast is extremely well produced, stories are something we can all relate to on personal levels.",5
Excellent!,12/21/2015,Patricio Galvan,I love this podcast. It's on my always listen to list because it provides me with so many insights into what's happening with Latinos across the United States. I have recommended it highly too many friends,5
Always Excellent!,12/26/2015,ramos1215,"I can’t say enough good things about this podcast. I love tuning in every week to see which angle of the incredibly diverse Latino community Maria is going to explore. I will never forget the first time I listened to the Abuelos episode. My wife and I were driving a moving van through Texas on our way back to California. She was pregnant with our first child and we were going to be living close to my parents when we moved back to San Diego. With the thoughts of our son’s Mexican abuelitos on my mind already, that episode brought me to tears. It made it so hard to drive! I want to thank Maria Hinojosa and her team from the bottom of my heart for telling our communities' stories with such warmth and professionalism. This podcast is a treasure!",5
"Mi cultura, mi gente",12/27/2015,Razawoman,Thank you for giving us a voice. Keep it up.,5
For everyone,12/31/2015,Axe858,This show is so good. Not just for Latinos but nice to have stories representing the many different lives we lead.,5
Love this podcast,01/01/2016,Starburst85,"Anexcellently produced,easily accessible program covering all aspects of Latino culture. I don't know where you find your music but it adds great character to the segments.",5
Mister,01/01/2016,ChiTownOz,"Have enjoyed this podcast for over five years. While I don’t always agree with the perspectives of interviewees, I respect their opinions and thoughts. I really enjoy the music and insights into the challenges of the latino culture. We need to relevant on all matters that are important. Keep up the great work!!!",5
A must listen for Latinos!,11/17/2015,Calilawboy,Great program! Love their content! Keep up the great work!,5
Phenomenal Host and Show,11/18/2015,lescast,Maria is one of a kind. I am so thankful and proud she is a latina. Her representation of Latinos just what we need in the US.,5
Outstanding Podcast,11/20/2015,Ados May,"The team at Latino USA produce one of the most engaging, interesting and informative programs in radio. LUSA explores many topics in the life of our country as Americans of diverse backgrounds. The music transitions during the show are superb! Well done, this is my favorite radio show and podcast.",5
Wonderful,11/20/2015,vegan.quetzal,"It's amazing to come out of the workplace and have a podcast that will make you feel right at home, yet teach you so much while on your commute. It's become my safe space! What a wonderful podcast for everyone!",5
Best podcast out there!,11/21/2015,Anda-Chicago,"If I had to chose one and only podcast to listen to this would be it. I’m not even Latina, but as an immigrant and as an American, I identify with many of the stories and experiences of people presented on the show. The reporting is so good, engaging, informative, honest and full of enthusiasm and truly reflects the diversity of this country.",5
"Informative, incisive, moving – amazing",11/23/2015,J D P S,"I’ve been listening to Latino USA for years. I never miss a single episode. María Hinojosa is brilliant, and the show’s producers are awesome. In addition to listening to recent episodes (“Reservations” is incredible), take a look at the archive and check out the one on “abuelos” (one of the most beautiful podcast episodes I’ve ever listened to) and the one on New York’s bodegas.",5
Very interesting and well told,11/24/2015,Suarezj9,"Very interesting stories and very well narrated and told. My favorite episode is the ""Borderworld"" episode. It was very cool to see how life on the Mexico-USA border is for a lot of people.",5
Brava!,11/26/2015,CDC NY,"Informative, thoughtful, timely, and creative program. Brava!",5
Thank you Latino USA,11/28/2015,Nelson_Arias,"I’m a Latino from California who has family living in the in the golden state, New York, Mexico, Dominican Republic, and Puerto Rico. As for me, I am far away from it all in the Middle East—where I work. When I load Latino USA on my phone, as I drive to work, lie in bed during the morning, or just as my Mother showed me to clean and listen to the radio loudly, I feel like I am having a taste of home that I miss so much. Latino USA is put together very well and the content really presents many of the topics Latinos experience across America. I also learned of issues I never knew about, such as the episode of Latinos living in the Indian reservation.",5
Amazing!,11/28/2015,Fawnapril,One of my favorite podcasts. Great news and storytelling--so gripping and entertaining. I so appreciate hearing the wide variety of experiences of Latino Americans left out of much of mainstream media. They also delve into the intersections between many cultures. The host and reporters are so great at connecting with people and helping us connect with their experiences--and then place those experiences in larger social contexts. I wish this podcast were required listening for all politicians on the national level.,5
Marvelous program,11/30/2015,carolmzahner,"A fabulous radio program. Such a great contribution to educating us on life in the Americas!!
Thank You!!",5
My favorite podcast,12/01/2015,Dumayas,Keep up the beautiful work!,5
Great in depth storytelling,12/01/2015,Tanifor2,"I always look forward to the episodes here at Latino USA. From inside prisons to immigration and media topics, always interesting and well done.",5
As multifaceted as its audience,12/02/2015,Humberto Camarena,"I'm a huge fan. This is one of the few media sources that delves into the richness and complexities of Latinos and does so in an incredibly smart and compelling manner. I identify with so many episodes, I learn something new from others, and I look forward to every single one.",5
Love this Podcast!,12/03/2015,Sesheridan,"I find this podcast interesting, well produced and fun to listen to! As a Spanish teacher, I am always looking for new ways to learn more about the latino culture and this podcast has taught me so much! It’s a favorite on my playlist.",5
This show fills a big hole!,12/03/2015,LilyMilá,I absolutely love this show. It really helps me to stay connected to my Latina heritage. I don’t live around latinos and my family is spread out all over the country. This inspires me and reminds me of who I am!! Thank you!,5
"Great stories, beautifully told",12/06/2015,calitexican,"I grew up in ATX where I grew up listening to Maria Hinojosa on KUT in a early version of what this podcast was to become. It is fantastic and I love sharing the stories with my latino friends and family. I also really enjoy hearing my non latino friends say they LOVE the podcast and can’t wait to hear the next one. These stories, and the lessons within them, cross cultural boundaries and provide a rich, complex and dynamic insight of US Latino culture and their national and international intersections. Keep on doing the great work Futuro Media Group!",5
5 stars,12/06/2015,Thdidnekdbs,wonderful and refreshing! I'm glad to find a podcast that is representative of Latino culture.,5
Love Latino USA,12/07/2015,Redfivestandingbye3266,Latino USA invites you into a world you may not have any idea is there. Their coverage of current events and of Latino culture is food for your brain. Love you Maria! No te vayan!,5
Ay Vey,12/08/2015,David N O,As a Latin Jew (or as my wife calls me “a Chicano Yid”) I thought the broadcast was right on. As a minority within a minority it is very seldom that I hear “my experiences” from childhood growing up jewish in Mexico to raising my jewish american kids in the States described so well. Thank you.,5
A first rate professional program,10/27/2015,Southern California listener,"I look forward to every edition to Latino USA. I salute the dedicated professionals whose dedication and perseverance and sacrifice produce it. With every podcast I am inspired, renewed, and enlightened. Thank you, thank you, thank you.",5
Terrific journalism,10/28/2015,ivannacg,"Great stories, from many perspectives that don't often get told in mainstream media. And great music to boot. Spiritual nourishment for those of us who find ourselves in the US looking to see our culture reflected in the media we consume.",5
Amazing every time,10/31/2015,Ny_atom,Intelligent larger stories grounded in the personal. Hugely accessible.,5
Siempre en Domingo,10/31/2015,Burrito Mama,"I never miss my weekly dose of LatinoUSA. It’s a wonderful podcast and I highly recommend to all my friends and family, Latino or not.",5
Lo Mejor!,11/01/2015,JRubio55,"Latino USA is one of the best podcasts out right now. A show that brings quality stories to you every week that range from inspiring, hilarious, to absolutely heartbreaking. Esta es una de los majors podcasts de iTunes. Yo soy un Latino and it makes me incredibly proud to know that such an amazing program exits that caters to a Latino audience. Pero eso no es decir that this show is only for Latinos. No matter who you are this podcast will touch you and I HIGHLY recommend giving it a listen. Muchos saludos a todo el equipo de Latino USA!",5
My favorite NPR show and I’m not Latina!,11/04/2015,Oliandy78,"Beautiful, intelligent, informative stuff. I am learning so much about other immigrant and transnational communities (I am from Russia). Love the warm, nurturing voice of Maria Jinojosa. I’ve been listening to this for 7 years. Please continue doing the great work!",5
Great Podcasts,11/04/2015,W.Coca,I work long hours in an office and find myself with my headphones listening to music or YouTube clips until I decided to checkout educational Podcasts. I came across Latino USA and was hooked right away. Very informative and entertaining episodes.,5
Connects me with my roots!,11/06/2015,Macxxanne,"As a second generation Latina living in the USA, I sometimes struggle to feel connected to my roots. This podcast has helped me to learn more about Latino culture as well as appreciate the struggles of mi gente. I eagerly look forward to listening each week and I cannot speak highly enough of this program!",5
Fantastic show,11/08/2015,Latina Doula in NYC,"These guys are doing some amazing reporting and storytelling. As a Latina who loves to listen to podcasts I was so happy to find one that recognized the importance of the stories that fall under the radar. Often time I will be listening on the subway or while riding my bike and laugh out loud, cry like a baby, or get incensed at an injustice I had not heard about on the news. I feel proud to be a Latina, daughter of an immigrant when I listen to this show. It confirms what I have always felt, that we are a diverse group with so many stories to tell. THANK YOU for all the hard work you all put in each week!!",5
Latino USA is the best,11/08/2015,santi300c,"I love this show. Keep up
the great work.",5
One of the best podcasts I’ve come across!!,11/09/2015,gjaimes77,"This show is great! The hosts are so spot on in both the stories they highlight and in how they present them. I only wish I had found them sooner, but now I get the benefit of listening to all of their back episodes so I can listen to this show more than once a week. Definitely worth downloading.",5
Connected to Our Culture,11/09/2015,monica_vega,"I stumbled across this on my local NPR station about two years ago. I have to say, it’s a game changer. Latino USA has connected my identity as a Xicana to the multicultural form of journalism. I’ve heard stories about culture, food, music, art, history and popular culture. LUSA also covers tough topics like immigration reform, queer politics, discrimination, sexism, and education. With heart, humor and great research and reporting, I feel like this is the podcast I’ve been waiting for my whole life! I’m also happy with the new 60 minute format. I’ve discovered some of my new favorite writers, musicians, comedians, books and TV shows through this podcast. The show informs me, and like it’s topics, I am growing.",5
Missing My Culture,11/10/2015,Desireeables,"I went back to San Antonio recently from Seattle and realized just how much I was missing the feeling of being immersed in Latino culture. After going home, that's when I discovered this podcast. Now it's part of my regular morning routine and commute.",5
Finally!,11/10/2015,HoodedPineda,I've been looking for a program that discusses Latino perspectives and history. I'm very happy to have found this podcast. I can't wait to binge-listen to the rest of the feed.,5
Best New Podcast for me this year.,11/11/2015,Mdominguez911,By far the best new podcast for me this year. I love how every episode resonates with my experience as a Latino in the US.,5
I love Latino USA!,11/11/2015,Pflo21,This show is always extremely timely and relevant. There are so many important topics that are covered. The Latino vote podcast was also super interesting.,5
Awesome,11/11/2015,Foster care is best!,I love listening to this show. It's a great example of Hispanic cultural talk radio.,5
