Title,Date,User,Body,Rating 
Nice way to start the morning,10/26/2017,kb230557,I listen as I make breakfast and like feeling like I know a little about what's going on in the world as I go about my day,5
Busy life and still connected,10/26/2017,Jeremiah2007,This news show is perfect for me and my busy life. Just the right amount of information in the perfect amount of time.,5
Perfect news show!,10/26/2017,TheMikeSpring,"I want to keep up with the news but I'm not always interested in listening to an hour-long show. This show is perfect for me, then. It's usually 10-13 minutes, and it gives us a brief but in-depth look at the 3 or 4 most important stories of each day. There's minimal bias, but I like that the hosts are straightforward yet don't come across like emotionless automatons. This is the best way I've found yet to keep up on the most important stories every single day. Love it!",5
Good program bad podcast app.,10/26/2017,SteveRPh,Good news report by NPR. This is a lousy app.It does not allow you to DELETE an episode from your phone completely. The title of old news stays on your phone hogging space in your memory.,1
My favorite podcast to get ready to,10/27/2017,bassitoutloud7,"Straight to the facts, easy to comprehend analysis, and valuable information. Thank YOU!",5
Focused Morning Jump Start,10/28/2017,Jim Hull MA,Tremendous on point and focused. A great lens on the new day! Keep it up!,5
Great way to catch up,10/29/2017,jhamination,Listening to up first is a great way to get the most important news of the day. It is like reading the front page of a newspaper. It is the first podcast I listen to on my way to work every morning.,5
News needs to be presented dispassionately,10/29/2017,BWV244,"Let me be clear. The podcast is good and a nice way to start the day. All too often, however, when talking about Trump and his ilk I hear a tone of disdain, disbelief, condescension... what else can I say? I actually agree but I am not a newscaster. The news should be presented dispassionately without giving listeners cause to complain of partisanship. When conservatives complain about the liberal bent of NPR, it’s all too easy to see why.",3
Catalonia Coverage,10/30/2017,Theoloricca,"Very disappointed about your coverage of the Catalonia issue, which was mostly based on the minority pro-independence, anti-democratic propaganda.",1
Okay for quick news but biased,10/30/2017,Enparke2,"Good way to quickly get the news every morning, but beware of bias. It’s clear there’s a liberal bias when the details of the news are researched further.",3
Liberal podcast,10/31/2017,Jwise-NH,"I listen to up first every morning, and I enjoy the way they deliver news to podcasts for consumers. The only issue I have is how they obviously lean to the left side of the political field. It would be 5 stars if they delivered true unbiased news.",2
My morning news,10/31/2017,Calendars galore,I enjoy listening to Up First cause it’s a great way for me to get a glimpse of what’s happening in the world first thing in the morning 😁👍🏽,5
BEST Way to Prevent News FOMO!,10/31/2017,Up North Norskie,"Thanks to the Vampire ""Up First"" team delivering breaking news at dawn, I am no longer afraid of things that go TWEET in the night or fear News FOMO.",5
Every Weekday Morning,11/01/2017,SparklyBulldog,I usually start my day with this podcast. I get the gist of what’s going on that day and in today’s world I’m grateful for it.,5
Slow jam to the news,11/01/2017,Birthday Freak,This is how I like to hear my top stories for the day with Rachael Martin slow jamming the news. Keep up the good work Rachael we love you. #npr #slowjam,5
Not unbiased at all. I'm done.,11/01/2017,sean_don24,Not unbiased,1
My morning news fix,10/19/2017,Rpm743,"My morning news fix... quick, unbiased, to the point.

No “fake” news 🙄",5
Incredible!,10/20/2017,Vanessaevers,"This is by far my favorite way of getting news. I used to have trouble keeping up with current events, but now I listen to this podcast every single morning while I get ready for work. It is just enough information, covers 2-3 topics (more than The Daily), and it is thorough. Couldn't be happier with it!",5
Brief & Fair,10/20/2017,kiwibabe04,"Very straightforward and thorough, without being too long. Great way to start the day.",5
Goldilocks news,10/20/2017,tomigirl32,"Not too much, not too little, but juuust the right amount of news for me! Keeps me informed, but does not illicit fear as a motive for keeping listeners. I listen everyday while I get ready for work!! Love it!",5
Best way to start a commute,10/20/2017,CarCar&Sam,Up First gives the lowdown on important news without any gibberish - to the point. It is how I start my daily commute. Best thing ever! Short but packs a whole lot of info. Love it!,5
Could be more pro,10/20/2017,joeytosi,I have been an NPR listener for 15 years. It’s quality information. But over the years I’ve noticed an unprofessional subjective tone/narrative more overtly present in the news and podcasts. Especially the news with Steve Inskeep. He wears his politics on his sleeve. It’s a turnoff for the anchor to try and tell me how to feel about issues in the news. Keep it pro and just report without the colorful emotions seeping into the presentation. Otherwise it comes off as elitist smug choir-preaching.,3
Such a solid primer for my day,10/20/2017,mariepaix,Highly recommend,5
Need it,10/21/2017,Bloodblisters,Please keep it up. Hopefully we can make America smart again.,5
"Ok, at best.",10/23/2017,Robskibig,Like the format of a quick overview of recent events. The constant little digs at Trump get old and annoying. If Steve wants to be a comedian go do stand up. Just give us the news.,2
Favorite way to start my morning,10/23/2017,NSB9889,Begins my day well informed,5
Great Podcast,10/23/2017,Obseamall,This podcast has just enough updates to keep me current and to not be lost amid the litany of headlines around the world. Thank you!,5
"Good, too much trump",10/23/2017,joe FJ,"I love the style, team, and support NPR wholeheartedly. The problem with this series is it is too focused on the president and the limited actions of his presidency. For this I am deleting the podcast. Great if that is what you want.",4
Too Biased,10/23/2017,StephanieBarney,"I like that there’s a news podcast that I can easily and quickly listen too, but I find myself getting frustrated every time I listen because the hosts or guests on the show are politically biased and this is very unnecessary. I understand that this is NPR’s show, but as a Democrat myself, but the snarky liberal remarks are infuriating. If the podcast begins to be avoid being biased soon, I will consider changing my review.",1
Missing news,10/24/2017,Rayshoots,I understand the uphill battle of covering news in such a small short amount of time. However. In the months I’ve been listening to this. Nothing covered on Net Neutrality. Especially when it is on the docket to be killed on Thanksgiving this year. I would hope our news would cover it before nothing can be done for it,2
Listen to it everyday,10/24/2017,Gunner235,Great way to start the morning,5
Thanks!,10/24/2017,Jnier19,I listen to this every day. Great summary of the most important topics around the world,5
Listen to this every morning while I put on my makeup,10/24/2017,Alygus04,"I'm hooked. I don't pay for cable TV so I don't watch the news. This podcast keeps me in the loop. It is concise, unbiased and the hosts are friendly and entertaining. I would recommend to anyone!",5
Questions not Answers,10/24/2017,AdcarTOW,"If the first thing I listen to in the morning is just a bunch of questions that “journalists” are trying to find answers to, I start my day confused and without answers. Please report back when you’ve done the task of gathering facts.",2
Excellent News Summaries!,10/24/2017,Doc Brauwn,"I listen to UpFirst almsot every weekday monrning. My only dissappointment is that they don't work on the weekends. But neither do I, so I can't blame them.",5
Listen every morning,10/24/2017,Bcfhjkihsfj,I get the theme stuck in my head and it’s a chill morning,5
I was hoping for better,10/13/2017,Hyde06,I have been searching for a NON BIAS news podcast for some time now. It is very clear to me that this does not fit that bill. I am not a conservative or a liberal. I support neither the left or the right. I just want the news without spinning those stories to fit the networks views. Does such a thing exist? Not to my knowledge. I was really hoping for better is all..,1
Fantastic,10/14/2017,Selio,This podcast is really a fantastic way to start your day. I’m not sure how they cram so much into so little but it’s great!,5
Fantastic!,10/14/2017,Starfish8D,Succinct with good information on the major news to keep me informed. My daily dose of smart!,5
Best Addition to My Commute!,10/14/2017,jpetes501,"This is an example of why we all need NPR! Up First starts my day everyday and I'm always so thankful I listened, it's great reporting that's super digestible!",5
Best daily news podcast,10/14/2017,Gato nacional,Succinct overview of what's going on in the world and in political affairs.,5
Up First,10/14/2017,insane from barking dog,Love to listen to this podcast each morning. Very informative; thanks so much.,5
Perfectly bite sized news,10/15/2017,Fiber Mixers,This is a quick way to keep up with what is happening in the world.,5
Good show,10/16/2017,Tnrftg,Interesting hosts and complete stories. Like the fact that it’s not sounds bites but an actual story.,5
Thanks!,10/16/2017,Elizabethteachesyoga,"I listen to Up First every morning! A quick, clear snapshot of the day’s stories in under 15 mins. Perfect way to start the day informed.",5
Great,10/16/2017,Andrew?!?!?,Great morning news update. Hope NPR does it for the weekend too soon.,5
Thank you!,10/16/2017,NV*,"Great to start the day with crisp non-partisan news that happened in the last 24 hours.

Love the format, the expertise and the succinct coverage! Great work team! Very grateful for all of you admist the chaos of today!",5
The Only News Podcast you can’t miss,10/16/2017,Heather Seal-Breslin,Up First has become an essential part of my morning. I appreciate the more in depth reports but I rarely have time to take them all in.,5
The only way to start your day,10/17/2017,Bobolicious2001,This podcast is the only way to start your day. The information is amazing and they get right to the pertinent information and news you need for the day. Do yourself a favor and subscribe!,5
Biased leaning right,10/17/2017,Listmaker 101,Biased leaning right,3
"Snide, arrogant commentator",10/18/2017,ssbartley,"I love NPR, but the overly liberal bias, snickers, and snippy comments from Steve Inskeep get old. It ruins the overall product.",1
Yes!,10/18/2017,Gina L-L,"This podcast is an essential part of my day. As a full-time working student and mom of three busy boys, I crave concise insight to my news consumption. Not surprising that NPR satisfied that need.",5
Great way to start the day,10/18/2017,TheReal Ish,The NPR politics podcast turned me on to Up First. It’s such a great way to get caught up with the important news of the day in about a dozen minutes. I listen every morning and wish they had one on the weekends as well. The news never sleeps.,5
Good podcast,10/18/2017,Infinity_95,Love it!,4
Great daily summary,10/18/2017,MattDB30,I really appreciate being able to get a quick summary of the day’s key news.,5
More Liberal Rantings,10/18/2017,Hiker01,"I had such high hopes for this podcast, I really gave it a solid try of about two months. It’s such a great idea but it’s nothing more than Trump bashing and Liberal ranting. Come on! We don’t need more of that kind of behavior. Grow up and just report the news!!!!",1
This is the only news I listen to!,10/07/2017,jlieu623,"Up First specializes in curating succinct and balanced news stories, in a way that doesn’t make the listener feel overwhelmed with current situations.",5
Can’t start my morning without it!,10/08/2017,Small&weird,"As a loyal NPR listener, I am hooked on Up First! I find myself wishing it lasted longer. I get a quick view of the top stories of the day with more in-depth analysis than I would have expected for a “snippet” of the news. Great job, NPR.",5
Perfect,10/08/2017,Calzuni,Love the length. Perfect for a quick update.,5
Day Starter,10/09/2017,aronm,This is how I start every morning. As I wake up I know what’s going on which is great,5
A morning fan,10/09/2017,A morning fan,"Great way to start the day - or not, depending upon what you are covering! Good to know what to expect for the day",1
"Fast, accurate, and funny too",10/09/2017,Princess Analise,Great straight forward and just a touch of humor now and then.,5
True daily news overview...,10/09/2017,Mutzica,"Although this podcast and NYT’s the Daily are frequently compared side by side, they serve different purposes. NYT’s the Daily is more about in depth analysis of some aspect of a recent story that may or may not be related to the top stories that day. This podcast on the other hand is an overview of the top stories of the day with limited commentary. I prefer this podcast when I’m looking to get ‘the Daily’ news roundup.",5
Informative!,10/09/2017,Ray Bea,I love that get an overview of the days news in one 12min podcast!,5
"Short, Sweet, & To The Point!",10/09/2017,biz honey,"I love this podcast to start off my morning commute. The news these days is so overwhelming so it's nice to have a podcast that highlights the important stories in a quick, easy-to-follow podcast.",5
"Go to a hardware store, buy a level",10/10/2017,Red Devil in KY,"Good start.
Listen to those challenging biased reporting.",5
Bite-sized informative sanity,10/10/2017,queenofparadox,"Along with many others, I felt pushed to reduce my news consumption after gorging on the sickness that is our current administration (including all the emotions that come with each terrible disappointment). This podcast could not have come at a better time. I can keep informed, knowing I am trusting in NPR's journalistic integrity, while distancing myself from the circus of madness.",5
Morning updates,10/11/2017,sullivanjessicak,"I love the quick update every week day. If you don’t want to listen to the politics podcast because of its length this a good alternative. Short, quick and to the point.",5
"Great podcast, exactly what and how much I need in the morning",10/11/2017,Nickarmstrong84,Up First gives me just enough details to stay connected in my busy life. Thanks for the efforts and commitment to this program structure. NPR FTW!,5
Love It,10/12/2017,Wetland Ecologist,I love the broadcast staff and I love that it is a quick way to get the morning news. It is like a cliff notes of the last 24 hours of news.,5
Gets my day started,10/12/2017,Matthew Coomber,Excellent podcast. Let’s me know what to watch for during the day.,5
Great way to start my morning.,10/12/2017,Alords,"Concise, accurate, and relevant. All the news you need to know to start your day. Highly recommended.",5
Perfectly Petite Publication!!,10/12/2017,Charyl121,Love it! So glad I found Up First!,5
Right to the point,10/12/2017,Kmac214,"Love listening to this podcast. They get right to the top stories of the day and get right to the point, no fillers.",5
Discovered during pledge drive,10/13/2017,eelsillig,"I still give to my favorite NPR station, but I hate the pledge drives. Up First gives me control to hear what I want to hear! Best of both worlds",5
Not a Good Daily Digest of the News (As Promised),10/13/2017,Alex Monea,"When this podcast first came out I was very excited about the idea. I was hoping to be able to touch base with the world each morning and get a roundup of the what I needed to know, a digested version of the entire paper that I usually don't have time to make it beyond the first section.",2
Poor commentary and too general,10/03/2017,Anj1618,"The length of the podcast is definitely limiting. Other daily news podcasts like BBC Global News Podcast are much more in depth and cover all sides of a headline. The duration of the podcast is surely convenient, but it's shallow and lacks variety and focus. Also some insensitive commentary. For example, when describing the post-hurricane situation in Puerto Rico, they referred to the people in the streets as doing ""urban-camping."" These people have nothing and have no choice but to live in shelters and on the streets. Portraying this desperation as ""camping"" neglects the harsh reality of the situation. Headlines are usually America-centered and it takes a few days for them to report the goings-on of other countries like the racial-cleansing in Myanmar and the Catalan referendum in Spain. Overall, would not recommend for anyone who wants more than a shallow view of American news.",2
Good summary,10/03/2017,Debamundo,My first listen every morning to get caught up on the news.,4
top headlines you need,10/03/2017,RaeRedGiant,"Drops at 5 am, good summary of the top headlines most of the time.",4
A great way to start the day,10/04/2017,BudbudXC,"While the podcast only lasts 15 minutes, it selves into current and events and is a good source for news because it has little or no political bias",5
First thing every day,10/04/2017,Struggle Bus Passenger 4 Lyfe,"Up First is available every day before I get up, even on the early days. I start the episode as I’m boiling water for coffee and almost without fail, as I’m sitting down to my fresh cup, I’m caught up on the most important stories of the day. I’m glad they’ve let Rachel Martin take the reins - when Steve was hosting every day, it was a countdown to someone getting interrupted for no reason. Great update podcast overall.",5
Good for the daily catch up,10/04/2017,heatherec0503,"I listen to this in the morning while putting on my make up. It keeps me informed in the perfect capsule of 15 minutes or less, and then I’m ready to go more in depth with the issues when the NPR politics podcasts come out that week.",5
Wouldn’t start my morning any other way,10/04/2017,Mia Mundy,Thank you for presenting current events and news in a 21st century digestible format. Means more than you will ever know.,5
Unsub,10/04/2017,Gggggg more,"I realize there isn’t a terrible amount you can be expected to do with a 10 min news cast, but setting your bar at zero new info proliferation and zero new idea generation is too low to maintain my interest. Simply giving people more of what they want, and stretching 10 seconds of news to span 10 minutes doesn’t educate anyone. It does make a good echo chamber though.",1
It's how I start my morning.,10/04/2017,Steve15h,I no longer have the luxury of listening to morning edition. Fortunately for me his exists and gives me the news fix I need. Thanks NPR.,5
So helpful,10/05/2017,Working towards calm,A wonderful and easy way to get my morning news!! Great way to get the news st important stories of the day! Thanks NPR.,5
Excellent!,10/05/2017,Oppermanjm,Excellent!,4
Like it!,10/05/2017,MOKell,Keeps me up to date and it’s nice and short,5
Cheap rip off of The Daily,10/05/2017,Slagletron,"They cover all the same stories, but it's not nearly as good. It's a knock off.",1
The only way to start the day,10/05/2017,CollegeCandy.com,"LOVE this podcast. I listen to it as I'm getting ready every morning. It's a great way to get up to date on the biggest stories because it is short and super digestible. Plus, it features all of my favorite NPR reporters, so it's sorta like starting the day with your BFFs. And with everything going on right now, you need your BFFs, ya know!?",5
My News,10/06/2017,Poecile,A great to get informed on the days leading stories. Thank you NPR for continuing to be a dynamic news source!,5
Better than the Daily by NYT,10/06/2017,Nancyyclu,"This is all u need for morning news to start you day. Quick, interesting, informative. One of the best podcasts I listen to.",5
Truth in a world of fake news,10/06/2017,Lauren Elisey,In a world of overwhelming news stories and #fakenews I listen to “up first” because I can count on truth. As a US citizen living in another country I strive to be educated on news in the USA and around the world. One downside of up first is hearing the ads for the other NPR channels because they all sound so good but I don’t have time to subscribe and listen to all the NPR podcasts 😂.,5
Just Right,10/07/2017,ChefTheron,"Not too dense, not too light, just the right coverage to start the day.",5
Right to the point!,10/07/2017,Big_SANDY,"Quick, informative, just what looking for to get my day started!",5
Great way to start the day,10/07/2017,Organized Traveler,"Great way to start the day... concise, balanced and accurate.",5
Subversively biased,09/28/2017,TableFable,"Being biased is being human, but they are not forthright with their bias.",1
"Ignore the bad reviews. Up First is the best daily news update, hands down.",09/28/2017,sfoooshee,"Listen to Up First if you appreciate rational people talking about big news in a relatively unbiased way. No one can be totally unbiased, but NPR is the most balanced news outlet right now.",5
Need to start the day,09/28/2017,SoloDolos,Very convenient way to consume your morning news. Highly recommended,5
The name says it all,09/28/2017,tpg3,Whether I’m up early and listening with a cup of coffee or more rushed and listening in the shower or on the road it’s become part of my morning ritual. As an avid NPR listener it helps me get caught up without having to open Pandora’s box that is social media.,5
Best news source out there,09/28/2017,Kdybdyy,"An absolutely wonderful way to spend ~13 minutes of your morning commute. Quick, concise, and dependable. I'd give 6 stars if I could.",5
Listen every day,09/28/2017,Knikatknight,Starts my day out right! Thanks!,5
Just right,09/29/2017,Music~my~life,This podcast is great for keeping up with news (including pop culture) in just 10-15 minutes. I listen to it right after I wake up in the morning!,5
A must listen!,09/29/2017,stockholmbeijing,Thank you for starting my morning off right! This podcast is just what you need to get a head start of the day.,5
Morning Routine Complete,09/29/2017,tearinoh,"Since Up First started, I've been subscribed. Getting the most important stories quickly and from such a reputable and enjoyable news source helps my morning. Instead of combing the internet, I can put on this podcast as I get ready for work. It saves me time and informs me about the stories that matter to me, from domestic policies, natural disasters, politics from around the world, and updates on the Trump Administration's collision with Russia investigation. I'm so glad to have this podcast and I share it with everyone I can.",5
Great for your morning commute!,09/29/2017,Shelby1731,"Love, love, love Up First! It's a great 12-14 min podcast about what to pay attention to in the news that day. Lots of NPR regulars on the podcasts. I listen every morning on the way to work.",5
Perfect,09/30/2017,Valcn,A great encapsulation of the day's top news stories. The time commitment is doable as part of my morning routine. I recommend this to friends (and they thank me)!,5
Listen on my way to work,10/01/2017,MendraA,"Great news summary-I can't always listen to all of Morning Edition, but this keeps me up to speed.",5
Great diversity of news,10/02/2017,c22831,"This daily morning podcast provides an excellent overview of the big topics in the news each day. It provides more breadth than other podcasts, though does not have a feature story in depth. If you want to quickly catch up on the news, this is your podcast.",5
Great way to start the day and get informed,10/02/2017,lhousenick,This podcast allows me to start my day with the most important news information and updates. Thank you NPR!,5
Less than 15. Greater than Hour,10/02/2017,Malcolm Sovani,"I love the format and the hosts.

They keep you informed on daily events and great because I’m out the door at 0530.",5
great!,10/02/2017,sempiternalle,start my day with it every day-- good way to catch up on the news.,5
Best news podcast!,10/02/2017,Hotsaucei,"Short, to the point and yet incredibly deep.",5
Keeps me up-to-date,10/02/2017,Llauma,"Since my daily commute is not always at the same time, I can't count on being able to catch all of the news while I drive to work. This is a great way for me to get the highlights each morning, no matter what time I'm driving, and especially for when I bike. Doesn't always have a ton of details, but I am always confident that I know the the most important details of the latest biggest stories. So happy to finally have a podcast like this! I've listened daily since it started.",5
Worth the time,10/02/2017,lfullerton,"This podcast gives me the highlights of the news I need without bias or commentary. At 10 minutes or so per episode, it is well worth the time I invest each weekday morning.",5
Concise and Informative,10/02/2017,Jftufrtjgdryh,"I listen to this show almost every morning, mostly as a summary of current events I can use to go more in depth later. To all those complaining about a lack of detail, it does exactly what it claims to",5
Just enough,09/24/2017,Katie BP,"As a mom of 2 young kids I not only find it hard to find time to keep up with the news, but often feel overwhelmed by it as well. This gives me just enough to feel informed, and I can easily fit it into my day",5
The first thing I listen to,09/25/2017,Dancing cook,"This is the perfect capsule and it's what I listen to as I get ready each morning. Exactly what I need to know, keep up the great work NPR!",5
"Could Be, Should Be Stronger",09/25/2017,killingcrawdads,"I’m an NPR News listener. I’d like this cast to take the place of Morning Edition when I can’t listen, but it has a long way to go. It’s mostly NPR News Lite. Quite frankly, this pod should take some lessons from The Daily...",3
How I start every day,09/26/2017,Whe15,"I've always been a listener of the top of the hour news from NPR, most recently on their One app. Was thrilled to have a slightly expanded version of the most important headlines. Look forward to it everyday! Keep up the good work!",5
Part of my Morning routine,09/26/2017,B. Gun,"I listen nearly everyday since I’m unable to hear all of Morning Edition- it is hard to beat the breadth of audio content, and quality journalism NPR can bring to a short daily update podcast. It focuses on hitting the high notes of the morning, making you aware of the most important stories.",5
More more more,09/26/2017,Katie Sturino,I listen to your podcast every morning and because of the short length of time I would prefer to see more headlines and less details and experts.,3
Just what I needed,09/26/2017,Small Stakes,I love the succinct format. I can listen as I'm getting ready in the morning. Thank you.,4
The news in a snap,09/26/2017,rockerchick71,I like the format! It's like getting an newspaper for the commuter train. It keeps you in the know. I confess I love David Greene's voice!,5
<<<The Daily,09/26/2017,broke graduate student,"I still listen, but only as an appetizer for the NYT Daily podcast.",2
Concise and Informative,09/26/2017,SlimTesla,Great to listen to on your daily commute,5
The best way to get the daily news!,09/26/2017,Lstan,I stumbled upon this podcast while I was looking for quick news related shows and couldn’t be happier. It’s the first thing I do when I wake up in the morning and I have found that I miss it on weekends when it’s not on.,5
Great,09/26/2017,Smackramen,Gets me the morning news I need,5
Wish it went farther,09/26/2017,GMN27701,"I love me some NPR. And I do learn things from this podcast. But more often than not, it's just a re-hash of what I already have heard on NPR, seen on the NYT homepage, or have otherwise already become aware of just through being a news-hungry type. I don't understand what niche they're filling here. Maybe it's people who listen to or read little else, in which case this is at least a leg up. But every time I listen, I get annoyed at how long the intro and outros are. They spend so much time telling me what they're going to be telling me, and then there's little time spent on going into any depth. I want added content and context, not brevity. Love you NPR hosts, but double the length of this and I'll keep listening.",3
Great podcast,09/26/2017,I Am Brig's Nickname,Right to the point,5
Great job,09/26/2017,ZaneMcDee,Very well done!,5
A great quick update on the news,09/26/2017,Moose's unused nickname,"I love Morning Edition during my commute, but sometimes don't get enough time to hear it all before add-hoc morning meetings. Especially when working from home. Up First is nice because it's a quick blurb from items that Morning Edition dives into further. I also like the discussions they have with folks on Up First. It's a very clear, concise, and fluid podcast. Its perfect for Alexa to play as I make coffee and get started on the day.",5
Great way to keep up to date,09/26/2017,bailey13_2009,"I start my morning commute with this podcast every day. It provides intelligent and objective discussion of the top news stories, along with a small smattering of culture. It's everything that I need to know in about 10 minutes. Kudos to NPR!",5
The Daily and NPR,09/27/2017,AliEmily,I listen to both The Daily from the NYT and this to satisfy my news updates each morning.,4
Wish I Could Continue,09/27/2017,ZachSStein,Love Up First. Listen every morning. But it's gotten to the point that I think I need to unsubscribe. The reason is Mary Louise Kelly.,2
My go to Podcast first thing in the morning.,09/28/2017,bzymum,"A great way to start my day. Perfect driving podcast on the way to work or on the way home. Best listened to daily.
Short. Sweet. And to the point. Perfect.",5
Great way to start the day!,09/19/2017,AnnaBuchanna,I get all the info I need and feel informed.,5
Excellent!,09/19/2017,Basekhakiguzaarish,The smooth dulcet tones of Mary Louise Kelly and David Green are just what I need to kick start my day. It's unbiased reporting in an era of ideological echo chambers.,4
Great start to the day!,09/19/2017,Jrodey8512,Thankful for the work you guys do!,5
Interesting and informative,09/19/2017,lexa_looo,This podcast is a great way to get caught up on the top stories of the day!,5
"Great content, but new voices are needed",09/19/2017,SpanishFlyNY,"I love NPR and this show. Very efficient use of time without feeling too hurried. However, NPR needs to pick hosts that don't have vocal fry and (especially) issues with saliva noises. Mary Louise Kelly is a great reporter and clearly very capable - but I cannot listen to the show while she's hosting. Too much mouth noise.",4
Required listening!,09/20/2017,Tracy Tilly,"I love listening to this podcast while getting ready for work. It is comprehensive, informative, and fun! This helps jumpstart my day with the most important news stories so I can stay up-to-date with the fast-moving news cycle! I highly recommend if you're short on time, or exhausted by the news.",5
Horrible Lyft commercial,09/20/2017,Amirpreserves,The commercial Lyft is currently running on NPR podcasts is terrible. Buttery voice? I don't like feeling uncomfortable first thing in the morning. Please stop running them.,1
I love this podcast,09/20/2017,Acruce001,I wish all things considered and morning edition came as a podcast! I also this was more in-depth!,5
A daily listen.,09/20/2017,ENeel,This is how I start the morning. I have coffee and NPR upfirst.,5
"Good reporting, bad music",09/21/2017,Clapoz,"The content is fine to start the day, certainly not enough; however, my low rating is because the music (jingle?) gets on my nerves. Please change it.",3
Concise Yet Detailed,09/21/2017,Wharfrat66,"Up First provides more than headlines and sound bites, but it is brief and to the point. To get an overview of current events, I begin every weekday morning with NPR's headlines followed by Up First.",5
Great start to the day...,09/21/2017,CLCDCK,"I wake up and listen to this in bed. Just enough until I get up and am able to get into deeper reporting via NPR, The Daily etc.",5
Listen every morning,09/21/2017,pineapplejapeno,Great podcast. Very informative. All u need to know about national news,5
Awesome,09/21/2017,ErAndDave,NPR is simply the best. I recommend this to friends who are looking for a quick catch up on the news.,5
Short and sweet,09/22/2017,Jay Gerard,Good morning briefing of news to get a little of everything. NYT daily sometimes sticks to just one out of 1000 stories. But up first gives you it all.,5
Brief and informative,09/22/2017,revanshiral,"I listen to this every morning to get updates on the news. While I listen to other news podcasts so I usually know what's going on, this podcast also offers commentary on the events that I find useful.",5
12-15 minutes is sometimes all I have,09/23/2017,mrdadelus,It’s brief but as expected. It gives me highlights and small bytes and a little of where to focus. Those disappointed are wanting more than was offered.,5
"To the point, with heart.",09/23/2017,SeaIza,"Switched to this after leaving the Daily. It's to the point, and with heart. I believe I hear more diverse stories being told.",5
Quick update,09/23/2017,Quiltnteacher,"This is a great podcast for a quick update each day. I avoid the news in general, but this allows me to know when I need to pay attention to something happening.",5
Helps me a lot!,09/23/2017,MellyMelCole,I'm not great at news but I've stated a fun routine where I get to listen while I make breakfast and it has helped me a LOT.,5
Great start to each day,09/14/2017,EricGuy,Up First does a fantastic job giving an oveview of the day's news and provided helpful context. The podcast team provides an amazing breadth and depth to the news in a short time.,5
Great Podcasts/Just some ???,09/15/2017,Peterson3018,"Both NY Times and NPR say Trumps not keeping his word on building the wall? NY Times broadcasted today, Trump saying they are testing different types of construction to see what's going to be the most effective type of construction on the wall, and also renovating parts of it that need to be fixed. So not sure what you guys mean?",4
Pretty good,09/15/2017,Fydr99,Quick run down of the news.,4
Great way to start the day,09/15/2017,omaharq,Compact and informative,5
A strong start to the morning,09/15/2017,SchKellyF,I enjoy listening to Up First as my first podcast every day (barring Fridays when a specific podcast is more entertaining to me). They generally have some good updates about what's happening in the world around.,4
Can't start my day without Up First,09/16/2017,Bphil0123,"Great source for daily news, all in less than 15 min!",5
Perfect start to my day,09/16/2017,goatwench,I listen to this when getting ready in the morning. It gives me a quick rundown of the top 3 stories of the day. Just wish they did it on the weekends too!,5
Love this show,09/16/2017,p3nnyd0g,Great,5
Morning Routine 101,09/17/2017,1st timer :),This podcast is a part of my morning routine and I absolutely love it.,5
Quick way to stay informed,09/17/2017,SCL71,"This is the first podcast I put on for my morning commute. Most days I feel informed and able to discuss the basics of what is going on in the world. Some mornings I question whether Trump's tweets deserve quite so much air time. I don't live in the US, so I prefer to hear a more balanced international news report some days.",4
Great podcast,09/17/2017,windowstation,I listen to this podcast whenever I'm in the car. It is amazing!,5
Works for me!,09/17/2017,ColeyB,Hop in the train and get up to date in 12 minutes or so. I like the hosts as well.,5
Love it,09/17/2017,K72635,"Quick, to the point, neutral, just the facts, everything news should be",5
Great way to start the morning,09/17/2017,DesertEagle77,"Great podcast to listen to when your coffee is brewing. It's high quality, as you'd expect from these hosts and NPR, but is unique in the it's a national / int'l news similar to what you'd get on Morning Edition, which is not provided as a podcast.",5
Big fan,09/17/2017,CCS 3060,Love this show first thing when I get up in the morning.,5
It's a 10 minute podcast...,09/17/2017,Irish Snow,I'm amazed at the negative reviews. Seriously. It's a quick ten minute podcast that brushes through a couple topics. It's easy and I enjoy the thoughts and opinions of the pod casters.,5
Daily listener,09/17/2017,pintomoninto,Love the show - it provides the highlights in a no frills way. Listen every morning.,5
Awesome,09/17/2017,avm925,"All the news, in just 10 mins. Best way to start your day!",5
Wonderful,09/18/2017,asabet1,"Wonderful, quick, international view of the day's news. Shorter and less detailed than The Daily, but NPR combats that with having 3 stories of international importance EACH DAY. Love it!",5
Great start to my day,09/19/2017,hello_felicia,Brief update on the latest news from a trusted source.,5
I listen to it every morning!,09/10/2017,Kristinsmith22,This is the best way to wake up! Well told news and a perfect amount of time to hear it. Thank you!,5
Quick Recap,09/11/2017,kharris,"Quick recap of the day's news, limited focus on instigative reports. Appreciate the short podcast to listen to when you just don't have time to be caught up on current events.",4
"I compared Up First and the Daily, Up First wins for me",09/11/2017,menicosia,"I listen to these podcasts while walking to work.

There are many reviews comparing this to NYT's The Daily, so I checked that out as well.",5
Haters gonna hate...,09/11/2017,Kay Oh Are Why,This podcast is too-notch! It successfully relays the top stories of the day as clearly and concisely as possible. Don't listen to the trolls; they have horrible hair anyway.,5
I Listen Every Morning,09/12/2017,Ariberk1,Gets right to all the most important things you need to know. I listen in bed with my dog--best way to wake up.,5
