Title,Date,User,Body,Rating 
The Best Political Podcast,10/06/2016,Stud_Boy,"I cannot wait for my episodes to download each week and often find myself updating the feed looking for a new episode. The frank, fair, and conversational style of this podcast is refreshing and informative. Each of the hosts has great knowledge and experience, but none of them seem to have ego with respect to their abilities. I give this podcast my highest recommendation.",5
Entertaining and informative!,10/06/2016,Megstand,"Great banter, great information, I'm easily engaged in the talks.",5
One of my must-listens,10/06/2016,Koshesha,"As an amateur political junky, I listen to every new episode the morning it comes out. I enjoy the light tone of it -- even as people seek to dislike the podcast for that very reason! Politics takes itself so seriously on a daily basis that it's nice to hear it discussed in a free, easy manner. Especially in a climate of divisiveness, disagreement, and social media arguments, it's nice to hear people have a conversation about politics while still cracking jokes and laughing at the absurdity of it all. Also, Sam Sanders is the man; I want to be his friend.",5
No added value,10/06/2016,Freebeefrisbee,Painfully biased and lacks insight. At least find a host that is not clearly slanted.,1
A calming force,10/06/2016,MumblyEddieVedder,This podcast delivers a sane assessment of our current insane political climate.,5
Campaigns and Coffee,10/06/2016,MamaIshtari,"I enjoy the easy style of the reporters, I want to hang out with these people and have a coffee and chat about what's going on in the world. This podcast isn't meant to be like listening to the news, it's purpose is to be more conversational and I enjoy that. I also like that they encourage you to get your information from multiple sources as part of a healthy news diet. This podcast is my favorite course. And I may have developed a crush on Sam Sanders. (",5
So good!,10/06/2016,Librarian Millie,"I look forward to listening to the politics podcast weekly. If you're a politics junkie, then you need this in your life.",5
Love this podcast,10/06/2016,Jersey Girlie,I've been listening to this podcast for months and it's my favorite political podcast. The contributors work well together and it's always very informative. I look forward to Thursdays when the new episodes are delivered.,5
Excellent recap and analysis,10/07/2016,mksvenson,"Thoroughly enjoy this podcast. I look forward to every new episode. It is engaging, informative and as fun as politics can be.",5
Entertaining and informative,10/07/2016,emorystudent,"By far one of the best political podcasts out there. The commentators are funny, sharp, and knowledgable. Even though I work in politics, I always learn something new when listening. It's a staple of my political news and just fun to follow.",5
Favorite Podcast!,10/01/2016,BethT25,"I normally don't follow politics, but this podcast makes politics interesting and relevant. The hosts are funny, informed, and opinionated. I only wish they had more episodes - Thursday can't come soon enough!",5
Patiently Awaiting the Next Episode,10/01/2016,Holley M.,"I heard promos for this podcast again and again and thought, ""that's the last topic I want to hear more about!"" After hearing Sam Sanders on Pop Culture Happy Hour and LOVING him, I decided why not. Thank goodness I did. What a great treatment of the circus currently going on in American politics. Thorough, insightful, yet light-hearted with just the right amount of sarcasm. This pop cast is all I want to hear with regard to election coverage. Many, many thanks to the NPR team. You're the best.",5
Look forward to this cast every week!,10/02/2016,MeMeMeAndMore,Sam Sanders and the gang keep me informed on what's going on and I love it! Their nonpartisan method of reporting combined with bits of person information makes the perfect combination to satiate my hunger for this crazy presidential election.,5
Excellent,10/02/2016,DerHan DerHan,Excellent podcast. Informative AND fun. Look forward to new episodes.,5
Great Podcast,10/03/2016,bufflord,I love this podcast. The reporters are excellent and info is very useful. Keep up the great work!,5
Too liberal,10/03/2016,gksteveo_23,Got sick of the Republican bashing after 10-15 episodes. Totally not unbiased...,1
"used to love, too bias. READ",10/03/2016,Ikilluman,"they dont even research their opinons, clearly, because often they will say things about Trump that NPR or New york times, or Slate has already covered, often dismissed. they dont mention that. EXAMPLE> they casually mentioend how racist it was that Trump said black youth unemployment was 55% when Bernie said the same thing (even Politifact covered it as""patly true"" and trump exact same statemnt as ""false""). I want the news, bad stuff about trump or clinton is welcome if its facts based. These ""Jorunalists"" just spew their poitical ideology and not giving much thought to the fact that more millienials are conservative than liberal according to CNN.",1
Fun,10/03/2016,listen_first,"A conversation on politics that is always smart and well informed, but lightened by the levity produced by a bunch of reporters who are really tired and can see the absurdity of the situation.",5
Expert analysis from NPRs heaviest political hitters,10/03/2016,PrinevilleChaCha,"My first political pod and still probably favorite. Love the extra attention to demographics and historical context. Regular hosts Sam Sanders and Tamara Keith's enthusiasm verges on bubbly, but it's balanced out by droll, veteran reporters Mara Liasson and Ron Elving, who can seemingly barely contain their disgust for what the circus show that the electoral process has become.",5
The best politics podcast,10/04/2016,spanza8,"Sam and the gang are great. Listen, learn and love.",5
Must listen,10/04/2016,Akorth2013,"Especially in the political climate we are currently in, this podcast is a breath of fresh air. They do their best to remain impartial and fair while sticking to the facts. It's my favorite way to keep up to date on the world of politics.",5
My peeps,10/04/2016,Andrea (constant reader),Like talking with friends! Love it guys!,5
My favorite podcast...and I'm not even a politics junkie!,10/05/2016,anniebee07,"Each time I see the NPR Politics podcast pop into my listening queue, I feel a zip of joy. Not being a politics junkie, this surprises me. But the team's analysis is exactly what I'm looking for: honesty, humor, friendly banter (even when challenging one another), and reporting that looks evenly on both sides of issues/candidates. Being my only source of news about the race (I can't devote any more of my life to the Presidential Process than this), I am grateful for the quality from this team. Thank you!",5
Informative,10/05/2016,Cyntcyntcynt,I enjoy this mashup of journalists. Thanks for your commentary!,5
Wonderful political coverage,10/05/2016,Zoe Reid,"What fantastic reporting--really, this show is great. It's fun to listen to--they're great conversationalists--and very well-reported. Check it out.",5
Biased,10/05/2016,Edgemx,This podcast is very PRO Hillary. Giving half the facts and only supporting Hillary. Very sad. Thought it was going to be a good informative podcast. Glad I knew some stuff about the election before I started listening to this or I would think Hillary is a good person. I only hope that people read these reviews before they listen. I am not a Hillary or Trump supporter either way but I would also say I'm not decided.,1
Best thing ever,10/05/2016,12031993,I love this podcast! I look forward to listening to each episode and can't wait for the everyday podcasts that are to come! I love everyone on the show! Y'all are great! If you like a little laugh with your politics then this is the best show!,5
I love this podcast,10/05/2016,Pam Waz,I get excited every time I see a new episode pop up.,5
Entertaining and Insightful,10/05/2016,Kweezen,"I really enjoy the style, insights, and timeliness of this podcast.",5
I approved this message,10/05/2016,BandOfOurAge69,"Keep it up! This is my primary way of catching up on the news I missed throughout the week. This podcast is entertaining and has a fairly balanced take on politics, which in this day-in-age is so impossible to find.",5
Literally my favorite podcast,09/26/2016,Qcait,"The NPR Politics podcast is absolutely fantastic. The team brings weekly political updates with an unmatched spirit. I look forward to them in my feed every week (now twice a week!). I appreciate how the team expertly breaks down complex issues and political nuances in a very easy-to-understand way. They cover both sides of the issues, and do their best to always put things in historical perspective and give context. Dear Vocalness - please bring the tour to Texas! ❤️❤️❤️",5
Awesome,09/27/2016,Hpc mm,"Smart, funny, entertaining. I look forward to the release of each episode.",5
Factual and Funny,09/27/2016,Masterson031,"I love how NPR's Politics Podcast reports in an educated, unbiased, and factual way. The reporters are also hilarious in a really relatable way.",5
Hello goodbye,09/27/2016,CMB 614,I can't believe that the debate recap led with a comment about how much Hillary smiled.,2
Dig the pod,09/27/2016,VT phan,I've been listening for the last few months. Love you all and how you have sense of humor about delivering this wacky political news so eloquently.,5
Love it!,09/27/2016,CChill02,An entertaining and informative podcast that helps give some insight into this crazy election season. I look forward to each new podcast.,5
Fantastic!,09/28/2016,Dr_Mac32,"Surprisingly balanced :) informative, and also incredibly entertaining. Keep up the good work!",5
Lightweight politics podcast,09/28/2016,dsegal,I listen to number of political podcast; there are much better ones out there. There is too much repeated conventional wisdom not enough original discussion and analysis. I love NPR. I expect something much better the NPR brand.,2
Dreadful,09/28/2016,ordinarily a fan,"Millenial reporters trying to out-clever each other. ""I wouldn't want to pay taxes either,"" one said smarmingly. Ron Elving is insufferably pedantic.",1
Love,09/28/2016,LindsayRoseEliz,"I love this podcast. If you told me six months ago that my favorite podcast would be about American politics, I would have thought you were crazy, but this podcast has made me excited (and terrified) about American politics.",5
Greatest Podcasr,09/28/2016,Don't Panic1756,Informative and entertaining. I'll be listening beyond the election. Keep up the good work!,5
One of my favorites!,09/29/2016,Podcast junkie7,"As a person of color, I appreciate the racially diverse panel. There's also a balance between men and women--that's so important when discussing reactions of political events. The panel never paints any issue with a broad brush--everything is nuanced. I'm also a huge fan of Planet Money and 538. If you like those, you should like this one, too!",5
Idiotic,09/29/2016,PinkLadyGala,"This podcast surprised me. Although it's produced by NPR and I presumed it would be left leaning, I wasn't expecting it to be overtly so. For example, in The First Presidential Debate episode, Ron Elving says (minutes 16-17) that he's amazed that Republicans have been able to be elected in communities of color by spreading ""A Republican message""--implying that the Republican platform is implicitly racist. They also honed in on all of the erronous facts that Donald Trump cited during the debate, but failed to call out ""let's look at the facts"" Hillary for also living in her own reality, as she claimed that Russian Intelligence hacked into the Democratic e-mails, a claim that's obviously been suggested but really is conspiratorial.",1
Politics with 538 since XKCD,09/29/2016,Erich.V,"I've been checking in with Nate Silver for politics coverage ever since the 2008 election. From his blog, to the NYTimes, to ESPN. I remember exactly where I was when I first listened to the Beta version of the podcast on What's the Point? I appreciate their way of telling stories where data drives the narrative rather than just decorates it. I appreciate how cleanly they are willing to say they were wrong about a predictive mistake and investigate their own biases. Also Clare Malone not only has great reporting and analysis, I love her wry interjections that are not just for laughs but at times add a perfect amount of pushback.",5
Best Political Podcast,09/29/2016,2242522,Its the best political podcast there is. Bar none.,5
Great Show to recap politics,09/29/2016,KissingerforPres,"Like many, I find myself without enough time in the day to follow all of the intricacies of the presidential election. The NPR politics podcast is a great way to recap everything in a succinct fashion. The commentators are great and they always try their best to reach a diverse set of listeners. Love the podcast and keep it up!",5
Hooray for Vocalness!,09/30/2016,Himoss23,"I listen to a number of politics podcasts, and will always play this one first when it comes out. Listening for the past year, these folks have become my companions and friends through the political season.",5
Excellent pod,09/30/2016,chupie12,"I don't know why more people aren't subscribed. I do wish there were more per week during the election season but really good crew. Good discussions, great show.",4
Dumbed down and unfocused,09/30/2016,I am so SMRT,Not very informative. Too informal and too much chit chat. Sam Sanders is uninformed and uninteresting.,3
Fun and informative,09/30/2016,GreedyTimes,Love it.,5
Essential expat listening,09/17/2016,JMSLP,"As an American living abroad, I so appreciate this podcast! Fun to listen to, insightful news and commentary, and a summary of the week's political news all in one podcast that I can listen to at a convenient time. Thank you guys!!",5
Too dumbed down,09/17/2016,EmmanuelGoldsten,This is fine for the casual follower of politics. Pretty shallow analysis for the real political junkie. 538 and Politico have much better political podcasts.,1
meh --not a very serious show,09/18/2016,Mbierman,Not up to NPR's usual standards. Lightweight analysis of politics that borders on sensational and superficial analysis.,2
Enjoyable and informative,09/19/2016,wilco9,Terrific podcast. It's become my favorite source for political news. Thanks for all your insights and good reporting!,5
I love this podcast!,09/19/2016,Pauldusseau,"As the election grows nearer and nearer, I find myself looking more and more to each new episode of this fantastic podcast.",5
Love this podcast!,09/19/2016,c.claytor,"I miss NPR's ""It's All Politics"", but I really enjoy this podcast. It's the ""kids"" this time, with a few gray hairs sprinkled in here and there. You can tell they love their work and each other. It's a joy to listen to. And very informative with lots of insider information.",5
The hosts are idiots,09/19/2016,TEWA Power,"Elving is smart and solid, but the rest are dumb. I listened to their Convention coveration and as blown away that one of them didn't realize William F Buckley was the founder of the National Review. Even political junkie newbies know that one!! They were talking about some Buckley or another, and the cohost or host bungled the William F Buckley reference. . Elving set the host or co-host straight, but whoever it was shoulda been immediately demoted, or at least edit out that he doesn't know what he's talking about!",1
"Keep on producin', I love it",09/21/2016,example#5,"I barely ever review stuff but this podcast is amazing - I listen to it immediately whenever a new episode comes out and it's given me a really good awareness of what's going on in the election. My favorite part is that they do their best not to be biased, and that's a really tough thing to do in this election specifically with all the media going on. Though I lean towards one side, it's really valuable to hear the other side of the story too.",5
great way to keep up to date on politics!,09/21/2016,asteinmetz54,i was never into politics before listening to this and is a great way to keep up with everything going on once a week!,5
Don't the rest of you WANT young voters to learn?,09/21/2016,jessalyn_luree,"Many of the reviews on here balk at the show for being ""sophomoric"" and a transparent ploy at looping in young listeners to the political discussion. My response: isn't that a good thing? First time voters and young listeners have to begin building their political intelligence somewhere and many other podcasts and new sources require so much base knowledge that there is no entrance point for newbies. By throwing in quick (just seconds long!) explanations about context, they're broadening their content to reach those beginners who are eager to join the discussion.",5
"Not informative, unbiased, or entertaining.",09/21/2016,Birakon,Barely bailed bias towards Hillary. Not a Trump supporter but come on...you might as well change the name to the anti trump podcast. I wonder if Thur could crawl any further up into Hillary Clinton at this point.,1
Clearly biased,09/22/2016,AlliLovesLost9,But what else is there to expect?,2
"These ""journalists"" seem to lack perspective.",09/23/2016,Chicot28,"As a person of color listening to this podcast, I have to say that the only perspective they seem to promote is that of middle aged white baby boomers. Hiring a racially diverse group to basically spout out the same nonsense that appeals to upper middle class white baby boomers does not change this. These reporters sound like they are living in a DC press bubble and seem to be handed quotes straight from the HRC campaign (without fact checking any of it). At times the podcast can sound like straight up propaganda. You guys are doing a disservice to your audience hoping to keep your access to HRC and the powerful in DC. There is real economic strife in this country and all we hear about is the horse race. The couple of reporters of color in this podcast have missed so many opportunities to educate the listeners, preferring instead to promote a particular candidate. Sam Sanders should just go work for the Clinton campaign because he straight up sounds like he is getting paid by them (BTW, completely ignoring why millennials of color are not as enthusiastic about Clinton). Asma Khalid is the only saving grace of this podcast. This is specially true of her on the ground reporting segments where she talks to real people. Please try to do more reporting like Ms. Khalid and please NPR try to find young journalists of color who are doing good work and not just that one kid who went to school with your son at Harvard. I have resorted to listening to BBC and The Guardian podcasts dealing with U.S elections. Your content can sound amusingly superficial at times and that would be great if our current political situation was not as grave as it is. What you are missing seems to be diversity of perspectives. Half of the time most of your hosts/guests agree on most topics and those are the same things the DC press Corp agrees on and the same thing CNN and MSNBC agree on making you just part of the ""mainstream media"" NPR purports to be morally above. Nobody is buying this, you guys have Goldman Sachs advertising on NPR.",1
Love it,09/24/2016,Tubaman91,Sam Sanders your my favorite :),5
"Finest kind...lucid, well paced, and the insights continue",09/24/2016,Filmish,"This Thursday's episode (9/22) was a great delivery. Through the election season, the NPR Polictics podcast has become my weekly go-to (sorry Nate). Part of the fun and the energy is the variety and shifts in personalities and rhythms from episode to episode.",5
Adults Needed,09/25/2016,ihatenicknames99,The banter between this bunch sounds like something you might from college students. Be good to have some adults in the room to take it up several notches in both seriousness and intelligence.,1
Awesomesauce,09/25/2016,Dudokai,"Hilarious, informative, and nerdy. All my favorite things.",5
Keeping me sane this election season,09/25/2016,MMorris_inPhilly,"I am so enjoying this podcast, which covers this one-of-a-kind election with humor and some bite. The whole team is great but I particularly enjoy Sam Sanders - and then he turned up on Pop Culture Happy Hour too! I will miss the team when the election ends ... unless -- hopefully -- they stay around to continue commenting on the political scene as we transition from the Obama administration to...?",5
My new favorite.,09/26/2016,T. Renfro,Loving this podcast. Just enough news and just enough analysis. Great group of knowledgeable hosts who work so well together.,5
Love me some Sam Sanders.,09/26/2016,TLivz,"The NPR Politics podcast is a buttoned down look at politics by the NPR journalists who know elections inside and out. The podcast ambience is of a discussion about the political developments of the moment, rather than reporting from the field. It has been a godsend during this election season.",5
Enjoyable,09/13/2016,jovi16,"I really like the podcast. Informative, fun and great group of people. Vocalness is great!",5
Not very good,09/13/2016,Vbghjkytdcjk,"Smarmy people. Conversation is superficial at best. Lacking in genuine insight, just retreading same old topics every other political podcast is trotting out week after week, without adding anything new.",2
Hands down the best politics podcast available,09/13/2016,Greg Drilling,"My title says it all. The team is phenomenal, insightful, funny, and presents the news in a way that is digestible to those who maybe feel they aren't ""political"" enough to listen to a podcast about politics. Keep up the awesome work, you guys! Sam, Tamara, Dominic, Ron, and the rest of the team make this podcast my absolute favorite!",5
LOVE THE SHOW,09/13/2016,Dee and Emm,Thanks NPR for covering this 2016 election so well,5
Very Engaging - Looking for More Depth,09/13/2016,C.steeves,I look forward to the podcast every week but I would love to get a little more in-depth . At times it feels like a great question/point has been brought up but then too many people need to weigh in in a too short period of time. I'll keep listening - can't wait to see how the podcast evolves.,4
Great Coverage!,09/13/2016,JBO120,Can't wait to listen to more!,5
thank you for this!,09/13/2016,prattlecat,the best coverage of this crazy election one could hope for...,5
Listener,09/13/2016,Katekatekate423,"My heart skips a beat when I notice a new episode of this podcast in my feed!! It's honest, happy, and informative.",5
Entertaining and informative,09/13/2016,Luxcrete,A great podcast for this election season. Keep up the great work!,5
My Favorite Political Podcast,09/14/2016,Misspeanutty,"I look forward to this podcast with such anticipation you'd think it was a presidential debate. The cast is intelligent, funny, humane, informative, and entertaining. My favorite podcast ever!",5
Too informal; Biased sometimes,09/14/2016,Anil KC,"This is an okay podcasts for all the politics that's happening in this presidential election. The voices are amazing; intoxicating some of them. But the content and flow of conversation is too informal. It feels like group teenagers talking with each other with nonsense high school drama. To add to that, some of the content feels biased positively toward DNC and it's candidate. I am a Hillary supporter but I don't like when a news media is biased on a candidate. I hope NPR can do better.",2
More!,09/14/2016,Vickiesque,i check often to see if there special updates.,5
Very Interesting & Still Light,09/14/2016,B12Watt,I love how in depth they go over topics while still being fun and funny.,5
Enjoying this podcast,09/15/2016,jmart444,Relaxing way to stay up-to-date on politics.,5
Carrying Water For Clinton,09/15/2016,Andrew-Ryan,"If you wanna hear a bunch of people make excuses and down right lie for Hilary Clinton, then this is the bias podcast for you.",2
Best Politics Podcast!,09/15/2016,haenchie,I've been listening since day 1 and I LOVE the show! Thanks for keeping me updated and sharing your perspectives on political news. Y'all are the best politics podcast out there!!,5
DC Politics Gossip,09/16/2016,FOODSWINGS,"I've listened to this podcast fairly faithfully through the primaries and now into the general and I mostly like it. It's like sitting in a bar in DC with a group of knowledgable folks who get together to gossip about politics. Real analysis comes and goes, but there is a lot of speculation and a constant rehashing of topics that other media outlets have long dismissed. Sam Sanders particularly loves to bring up Clinton-related gossip like email, Benghazi, and health ""scandals"", a lazy journalistic trick that got old during the primaries and makes me want to skip ahead in the podcast now.",3
Best thing about the 2016 election,09/16/2016,SMCRichards,"This is hands-down my favorite podcast, I recommend it to everyone! A great way to stay up to date on the election and other political news- the rotating panel of NPR politics journalists are informed and charismatic.",5
Great show,09/16/2016,BikePunkmaggie,A fresh take each week. Friendly banter and enough off topic talk to keep it interesting.,5
False Equivalwncy,09/16/2016,Plezotte,Dominico Montanaro thinks that Hillary Clinton and Donals Trump say equally offensive remarks. Enough said. They are not unbiased.,1
About as fair and balanced as Fox News,09/09/2016,natethegreat88,"Even though I share many of their political views, I can not listen to this podcast. Their lack of both intellectual diversity and serious discussion makes them sound like political cheerleaders, and boring ones at that. Skip this one until after the election.",1
Propaganda masquerading as journalism,09/09/2016,RenBop9020,"I initially felt that my preference for Sanders over Clinton was the reason I interpreted this podcast as biased towards Clinton. Now, it's clear NPR Politics is all in for Clinton. I don't care for either candidate, but they clearly do. Podcast ignores unflattering stories about Clinton, as well as third party candidates, and primarily focuses on threat/foibles of Trump. Save your time, just read DNC talking points instead.",2
Fantastic coverage!,09/09/2016,Reitveld,I really enjoy listening to this podcast! The commentary and analysis of the weekly political news is well covered and thought through.,5
"Honest, informative, entertaining.",09/09/2016,marcusmccarthy97,If I could only listen to one political pod this would be the one,5
Great for political junkies,09/09/2016,AMJLDN,"If you live and breathe politics, this is the podcast for you.",5
Biased and uninformed,09/09/2016,quitrcu,"I don't feel like I'm learning anything new from this podcast regarding politics and the way the hosts talk about candidates is very biased and childish. This is the same crap I could just read on CNN and they're failing to bring up real issues and policy. Also very biased towards Hilary Clinton, which is fine for something that is opinion but I was just really hoping for a straight talk, unbiased politics show. Another disappointment",1
Incredible!,09/09/2016,E to the fourth,"This show makes what is most often an unbearable topic, palatable and often fun. Much needed service in my life and for our society at large",5
Try-hard and facepalmy,09/10/2016,podcastlistener4800,"There is something squirmy and annoying about this gang, who tries super hard to be funny and jovial and loose. But it's forced, and lame, and awkward.",2
Has grown on me,09/10/2016,agr3446,At first I was a little turned off by the endless seemingly senseless banter. I realize NPR needs to attract younger listeners and I'm all for that. However in the beginning I thought some of the programs were too much fluff.,4
Island of Sanity,09/11/2016,ReadDeep,"This podcast has become an island of sanity in this election. It's informal and they don't reach their arms way into the clockwork of the political machine, but to me that's a feature not a bug (if you want that, there are other podcasts and articles that provide it).",5
Ron Elving Saves This Podcast,09/11/2016,rocketsummer,I honestly only listen to this podcast for the chance to hear Ron Elving's always excellent political analysis (and the occassional inclusion of Mara Liasson). The rest of the podcast sounds like a group of teenagers sitting in a Starbucks trying to sound cute as they discuss topics that they don't have deep expertise in. Would prefer to hear more seasoned and experienced political analysts' and reporters' voices leading this podcast.,3
Fair and Educational,09/11/2016,Rob45674,This pod cast is great for keeping current on the election.,5
Mainstream Chat,09/11/2016,pshelleyg,"Armchair perceptions representing a rather suburban frame of reference. One commentator was asked about the high point of the weekend, only to share details about a wonderful wedding in the family. I wanted to hear perceptive political insights, not a discussion that descended into mundane nonsense. NPR should be more not less. With my membership, I in fact expect more. Everyone is so self congratulatory and comfortable with one another in their complete mediocrity. I stopped listening. Too many more penetrating and perceptive commentaries out there.",2
Politics Made Dynamic!,09/11/2016,Chris MarkerMorse,"NPR politics is, with out a doubt, the most consistently entertaining, informative, engaging and humorous political podcast I have found. My family have been listening each week since April, and we all have become big fans. It is at once analytical and also without obvious bias and baggage- these reporters know their story as well as their history. A highlight of my listening week.",5
Virtually no new thoughts,09/12/2016,KaLGio,"Terrible political podcast. More journalists sitting around decrying this political season and complaining about how hard their job is. There is no effort to find stories about people who care deeply and are enthusiastic, particularly about Clinton. The only stories are stories that underscore preconceived narrative created by the media",1
USA politics distilled in a fun way,09/12/2016,DSingmaster,"If you are a news junkie, it enhances your knowledge. If you are interested in what's going on in politics but don't have time, this group distills recent events into an entertaining conversation. Ron Elving provides insight and history to put it all into perspective.",5
A Fun Way to Follow Politics,09/12/2016,makemonkeydance,"I love this podcast. I love the fact that I can follow what's happening in the election without the urge to continuously bash my head against a wall. These guys cover weekly news events and policy points thoroughly and thoughtfully, while also managing to keep it light and fun. I really enjoy NPR's traditional reporting, but this is a very engaging variation. I will agree with other reveiwers in that it is liberal leaning... but I am too.",5
Ron and Domenico need their own show,09/12/2016,Jacobshahin,"Honestly the only bright spots of the show.

This is too often watered down for an audience that doesn't exist.",2
Well researched and fun to listen to,09/12/2016,cganesh720,Highly recommend,5
Love it!,09/13/2016,LeahVC,☺️,5
Can't Let it Go,09/03/2016,boomstacy22,"One of my top three listens each week. Not any hardcore journalism here, but that's not why I'm listening. I listen for the humanity and humor they are putting out there--Can't Let it Go is my fave.",5
Love it!,09/03/2016,Kendracukes,"Great podcast! I've been listening since the beginning, and I never miss an episode.",5
Great,09/03/2016,Alexfromnc,Great take on politics,5
Too much silliness at times,09/03/2016,LEC dancer,"I like the content, but at times, there is too much inane silliness, particularly when Tamara Keith is there. I like humor, and don't mind a few inanities, but sometimes, it seems like the first 3 or 4 minutes are just plain stupid. A little less silliness would be appreciated.",3
Great way to keep up with the elections without all the chatter,09/03/2016,Alabamian newshound,"With the political season in full swing and with non-stop coverage on the cable news and otherwise, this is a great way to keep up without getting worn out with the non stop news cycle.",5
Fun weekly review,09/04/2016,Emishred,"In reading the other reviews, seems as though there's a lot of listeners who don't like change or the younger generation. I find this show refreshing and appreciate that the journalists share some of themselves. It's not meant to be straight up news and analysis which is abundant elsewhere.",5
Thanks NPR,09/04/2016,Albert Hertz,Nice weekly or more political summary of US politics. I am going to try to stop reading my US political news feeds and get what I need in that area here. Saturation requires some change and I think I need that.,5
Political Guilty Pleasure,09/05/2016,Lewaters,"While this is not the most hard hitting new podcast, it was not meant to be. As advertised it is how friends would discuss politics together. I thoroughly enjoy this podcast every week. Vocalness should do a West Coast tour!!",5
Political rhetoric you don't hate,09/05/2016,Megmccleary,"I love this podcast, especially Sam Sanders (hey Sam!). I have stopped watching TV news due to the repetitive, biased sensational political stories. This podcast is refreshing, conversational, entertaining and easily digestible. Keep up the good work!",5
good podcast,09/05/2016,idaho sheila,Informative as well as entertaining. It has been great to hear from Ron Elving and his political wisdom again.,5
"Fantastic, balanced, entertaining!",09/05/2016,sorensown,"I've become a huge fan of this podcast simply because, well, it's a lot of fun. Yes, I learn a ton and love the analysis, but Sam Sanders is a maestro, taking some serious content and making it personal--for everyone!",5
Big fan,09/06/2016,Brtyu7775457,Its an enertaining way to get updated for any politics junkies out there.,5
Best Politics Show ever,09/06/2016,Tim1566,I've been listening to this podcast since the beginning every week and figured it was finally time to leave a rating. I love this show and enjoy all the hosts. Sam Sanders is very entertaining and throws in pop culture references from time to time. As a republican I find this show very fair and balanced and it fairly represents the issues on both sides. Great job everyone!,5
Packed with Fun and News!,09/06/2016,Jewell313,I would have given 5 yet I wanted to get the attention of the group. I appreciate the honesty of everyone on the show. I would like to hear equal coverage of Hillary. I know DT is hogging the air wave because Negativity sales. Yet I don't want to hear all that all the time. Overall the show has given me a new appreciation for Political News.,4
Great podcast!,09/06/2016,joshious,I love this podcast =),5
Informal and informative,09/07/2016,Unlikable characters,"I look forward to this podcast weekly. It's a lighthearted take on political news, more like overhearing a conversation between friends. Entertaining and informative.",5
Yes,09/07/2016,57333,Possibly my favorite podcast of all time; would love to see it continue even after the elections wraps up.,5
Helps me digest the news,09/08/2016,mgrondin,I really look forward to this podcast each week. It always helps me sort out the news and understand the importance and significance of different events. Plus it is often funny and always very conversational. The rapport between the participants is delightful. It's one of my favorite things to listen to when I work out.,5
"Great for me, maybe not for everyone",09/08/2016,johnspam,This has been a great way for me to keep up with politics this year now that I don't have a TV. It's been rough due to it being election season but I'm excited for after the election is over and they can commit more time to other issues. I would recommend this to younger folks like me because it's politics in a very digestible amount of time and the format is easily accessible.,4
Monday and Thursday are my favorite days,09/08/2016,Chocoloco47,"My favorite podcast! I look forward to Mondays and Thursday's like I do the weekend! For someone who doesn't have loads of time to devote to digesting national political news, this crew does a great job summarizing and analyzing the events of the past week. All the hosts have a great chemistry together that makes listening to the news exciting and fun.",5
Love the cast!,08/30/2016,WyomingStrawberry,Love the back and forth and rapport the panelists have together. Very insightful and thoughtful.,5
Can't trump this,08/31/2016,Sansy4,My main source for POTUS election news,5
Domenico Review,08/31/2016,Grippin the Gryphon,"Politics is dirty. Domenico is totally correct. I came here to review him, but as everyone knows he is completely indistinguishable from Scott. I wanted to rate Domenico a 3, Scott a 3, Mara and Ron each a 5, Sam a 3.5, Tam a 4, Danielle a 4, Sarah... Nina Totenberg has been on this podcast. Transitive property is in play so I'm going with a 5.",5
Haven't missed an episode,08/31/2016,Ariana23,I love this podcast! Especially during this campaign season the discussions are always on point and informative. Best group of political reporters out there!,5
Fantastic,08/31/2016,Brusseldaniel,My only complaint is that it isn't daily.,5
Great wrap up of this crazy presidential race,09/01/2016,Matt1906,"While it doesn't have the whacky Ken Rubin and his back and forth with Elving from ""It's All Politics,"" the cast now, of Asma, Sam, Dominico, and the rest are great. More episodes, please!",5
Refreshing,09/01/2016,Frqn1979,Refreshing and interesting,5
I love the Pod Squad,09/02/2016,onesongglory115,"Fresh, informative, fun - I look forward to new episodes every week!",5
Really good political podcast,09/02/2016,Ladaladada,"Really great show, was a seamless transition into the world of political podcasts and I look forward to the recap of the week every Friday. Keep it coming!",5
biased and uninsightful,09/02/2016,jstrangexoxostl,"I'm a liberal but dismayed by the biased reporting in this show.

The reporters here often just regurgitate tired tropes instead of offering any real insight or analysis. The focus is mainly on how these individual reporters FEEL about some particular news story.",1
NOT fair and balanced.,09/02/2016,He sang it best in MONO,Fair and balanced they are NOT. Likeable personalities though.,3
Best Political Podcast,09/02/2016,AngAlbright,"Great show! It's a good mix of news, commentary, and humor.",5
A Favorite,09/02/2016,Bing15,"I am an avid podcast listener and started listening to NPR Politics earlier this summer because of this insane election season, and it has become one of my favorites. I look forward to each weekly episode and love the ad hoc episodes (especially the ones about musicals and politics and food and politics). The topics are timely and covered excellently (but that's to be expected withh NPR) but the best part is the casual and witty repartee with the correspondents and reporters. They make these episodes so funny and entertaining. I did not expect that from NPR! Politics on TV are too much about talking heads and people screaming past each other. Here the participants enjoy their discussion, even when they don't all agree, and genuinely seem to like and respect each other. A refreshing change from the usual political coverage. Keep up the good work!",5
Great Political Podcast,09/03/2016,MachaTrinity,"Content is always current and interesting. In the ever changing world of US election politics, this podcast provides 'context.' Its tone is informative yet not dreary or condensendating. This Boomer gives a five star rating.",5
